Unnamed: 0,NAME,InChIKey,Precursor_type,Spectrum_type,PrecursorMZ,Ion_mode,Collision_energy,Formula,MW,ExactMass,SMILES,InChI,computedSMILES,RT,NumPeaks,Peaks
407,Silymarin 10.15 min,SEBFKMXJBCUCAI-WAABAYLZSA-N,[M-H]-,MS2,481.115,N,20,C25H22O10,482,482.1212969,COc1cc(ccc1O)[C@H]2[C@@H](Oc3ccc(cc3O2)[C@@H]4[C@H](C(=O)c5c(cc(cc5O4)O)O)O)CO,"InChI=1S/C25H22O10/c1-32-17-6-11(2-4-14(17)28)24-20(10-26)33-16-5-3-12(7-18(16)34-24)25-23(31)22(30)21-15(29)8-13(27)9-19(21)35-25/h2-9,20,23-29,31H,10H2,1H3/t20-,23-,24-,25+/m0/s1",O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C4OC(CO)C(OC4=C3)C5=CC=C(O)C(OC)=C5)C1O,609,4,"['301.0361 35.435435', '453.1209 14.414414', '481.1150 100.000000', '482.1176 18.018018']"
237,9-Trans-Palmitelaidic acid,SECPZKHBENQXJG-BQYQJAHWSA-N,[M-H]-,MS2,253.2167,N,30,C16H30O2,254,254.2245802,CCCCCC/C=C/CCCCCCCC(=O)O,"InChI=1S/C16H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(17)18/h7-8H,2-6,9-15H2,1H3,(H,17,18)/b8-7+",O=C(O)CCCCCCCC=CCCCCCC,1761.6,13,"['253.2167 100.000000', '713.3187 16.116116', '856.4864 15.815816', '1022.3206 18.918919', '1115.5720 20.620621', '1119.5393 17.117117', '1128.1027 16.616617', '1195.5475 15.015015', '1242.5970 17.617618', '1450.0496 16.116116', '1486.5741 16.316316', '1489.7284 16.816817', '1489.7843 16.816817']"
259,Palmitoleic acid,SECPZKHBENQXJG-FPLPWBNLSA-N,[M-H]-,MS2,253.2174,N,20,C16H30O2,254,254.2245802,CCCCCC/C=C\CCCCCCCC(=O)O,"InChI=1S/C16H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(17)18/h7-8H,2-6,9-15H2,1H3,(H,17,18)/b8-7-",O=C(O)CCCCCCCC=CCCCCCC,1733.4,2,"['253.2174 100.000000', '254.2200 11.611612']"
25,3-((3'-Malonyl)Xyl)-28-Glu-2-hydroxy oleanolic acid,SEQLVCABILROHV-BAEYDANMSA-N,[M-H]-,MS2,851.4425,N,50.6807,C44H68O16,852,852.4507361,[C@H]1([C@@H](C(C2[C@](C1)(C1[C@@](CC2)([C@]2(C(=CC1)[C@H]1[C@@](CC2)(CCC(C1)(C)C)C(=O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)C)C)C)(C)C)O[C@@H]1OC[C@H]([C@@H]([C@H]1O)OC(=O)CC(=O)O)O)O,"InChI=1S/C44H68O16/c1-39(2)12-14-44(38(55)60-37-32(53)31(52)30(51)25(19-45)57-37)15-13-42(6)21(22(44)17-39)8-9-27-41(5)18-23(46)35(40(3,4)26(41)10-11-43(27,42)7)59-36-33(54)34(24(47)20-56-36)58-29(50)16-28(48)49/h8,22-27,30-37,45-47,51-54H,9-20H2,1-7H3,(H,48,49)/t22-,23-,24+,25+,26?,27?,30+,31-,32+,33+,34-,35-,36-,37-,41-,42+,43+,44-/m0/s1",O=C(O)CC(=O)OC1C(O)COC(OC2C(O)CC3(C)C(CCC4(C)C3CC=C5C6CC(C)(C)CCC6(C(=O)OC7OC(CO)C(O)C(O)C7O)CCC54C)C2(C)C)C1O,960.18,6,"['471.3456 22.222222', '585.3772 81.981982', '586.3811 7.507508', '629.3617 7.107107', '851.4376 100.000000', '852.4385 42.442442']"
949,Vitexin,SGEWCQFRYRRZDC-VPRICQMDSA-N,[M-H]-,MS2,431.1,N,60,C21H20O10,432,432.1056468,c1cc(ccc1c2cc(=O)c3c(cc(c(c3o2)[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)O,"InChI=1S/C21H20O10/c22-7-14-17(27)18(28)19(29)21(31-14)16-11(25)5-10(24)15-12(26)6-13(30-20(15)16)8-1-3-9(23)4-2-8/h1-6,14,17-19,21-25,27-29H,7H2/t14-,17-,18+,19-,21+/m1/s1",O=C1C=C(OC=2C1=C(O)C=C(O)C2C3OC(CO)C(O)C(O)C3O)C=4C=CC(O)=CC4,297,39,"['117.0341 100.000000', '118.0372 8.008008', '119.0499 8.908909', '121.0288 18.418418', '125.0242 3.403403', '133.0276 3.403403', '135.0437 19.819820', '136.0313 3.103103', '145.0287 3.603604', '148.0176 3.903904', '149.0235 6.706707', '159.0437 15.315315', '161.0240 23.323323', '163.0297 12.012012', '165.0189 4.304304', '169.0633 2.902903', '196.0523 3.403403', '197.0600 3.103103', '211.0671 4.304304', '215.0701 3.803804', '223.0385 3.003003', '224.0464 6.706707', '225.0539 5.305305', '237.0542 7.307307', '238.0619 3.703704', '239.0643 12.912913', '240.0508 5.505506', '241.0504 3.903904', '253.0487 7.007007', '254.0551 3.403403', '268.0373 12.112112', '269.0439 6.906907', '281.0449 15.015015', '282.0522 9.109109', '283.0600 91.691692', '284.0630 15.015015', '293.0438 9.209209', '295.0598 3.103103', '311.0540 3.203203']"
1219,4'-Hydroxyflavone,SHGLJXBLXNNCTE-UHFFFAOYSA-N,[M-H]-,MS2,237.0617,N,30,C15H10O3,238,238.0629942,c1ccc2c(c1)c(=O)cc(o2)c3ccc(cc3)O,"InChI=1S/C15H10O3/c16-11-7-5-10(6-8-11)15-9-13(17)12-3-1-2-4-14(12)18-15/h1-9,16H",O=C1C=C(OC=2C=CC=CC12)C=3C=CC(O)=CC3,653.733,19,"['116.030 0.300300', '117.019 0.200200', '117.039 100.000000', '117.368 0.200200', '117.390 0.200200', '118.041 11.111111', '119.043 0.600601', '161.026 0.100100', '165.074 0.100100', '180.059 0.200200', '193.068 0.400400', '195.051 0.200200', '209.066 0.600601', '210.068 0.100100', '219.050 0.300300', '236.051 0.200200', '237.062 9.509510', '238.066 1.101101', '239.066 0.100100']"
27,3-((3'-Malonyl)Xyl)-28-Glu Polygalagenin,SNGYMHPNQVEJCO-HUSOEYKKSA-N,[M-H]-,MS2,865.4247,N,51.2032,C44H66O17,866,866.4300007,[C@H]1([C@@H]([C@@](C2[C@](C1)(C1[C@@](CC2)([C@]2(C(=CC1)[C@H]1[C@@](CC2)(CCC(C1)(C)C)C(=O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)C)C)C)(C)C=O)O[C@@H]1OC[C@H]([C@@H]([C@H]1O)OC(=O)CC(=O)O)O)O,"InChI=1S/C44H66O17/c1-39(2)11-13-44(38(56)61-37-32(54)31(53)30(52)25(18-45)58-37)14-12-42(5)21(22(44)16-39)7-8-27-40(3)17-23(47)35(41(4,20-46)26(40)9-10-43(27,42)6)60-36-33(55)34(24(48)19-57-36)59-29(51)15-28(49)50/h7,20,22-27,30-37,45,47-48,52-55H,8-19H2,1-6H3,(H,49,50)/t22-,23-,24+,25+,26?,27?,30+,31-,32+,33+,34-,35-,36-,37-,40-,41-,42+,43+,44-/m0/s1",O=CC1(C)C(OC2OCC(O)C(OC(=O)CC(=O)O)C2O)C(O)CC3(C)C4CC=C5C6CC(C)(C)CCC6(C(=O)OC7OC(CO)C(O)C(O)C7O)CCC5(C)C4(C)CCC13,855,58,"['99.0067 4.504505', '99.0114 2.902903', '111.0083 2.502503', '113.0231 5.105105', '114.0255 1.301301', '139.0050 1.401401', '170.0767 1.901902', '217.0305 1.701702', '223.5287 1.101101', '250.3283 1.201201', '251.0406 1.201201', '253.9913 1.101101', '257.4333 1.201201', '467.3179 6.106106', '485.3255 28.128128', '486.3221 3.703704', '486.3349 3.603604', '527.3580 2.302302', '581.3442 13.313313', '582.3438 2.802803', '599.3588 81.081081', '600.3615 31.431431', '604.2999 1.401401', '608.5173 1.201201', '641.3694 1.801802', '642.3832 1.101101', '643.3478 12.412412', '644.3536 2.202202', '703.3531 3.603604', '703.3743 1.101101', '704.3633 2.902903', '823.4159 6.606607', '824.4531 1.201201', '865.4238 100.000000', '866.4308 47.047047', '866.5213 1.701702', '867.4360 7.507508', '867.9566 1.101101', '1147.2000 1.101101', '1403.0732 1.101101', '1422.4152 1.101101', '1514.2245 1.401401', '1557.5476 1.101101', '1613.2428 1.201201', '1635.6741 1.101101', '1662.8694 2.402402', '1699.6886 1.201201', '1707.1392 1.101101', '1745.7104 1.401401', '1774.8600 1.101101', '1779.2224 1.201201', '1784.4208 1.201201', '1830.8188 1.501502', '1890.7301 1.201201', '1906.9757 1.201201', '1918.0839 1.101101', '1962.9419 1.201201', '1974.2058 1.401401']"
821,"3,7,3',4',5'-Pentahydroxyflavone",SOEDEYVDCDYMMH-UHFFFAOYSA-N,[M-H]-,MS2,301.0373,N,20,C15H10O7,302,302.0426527,c1cc2c(cc1O)oc(c(c2=O)O)c3cc(c(c(c3)O)O)O,"InChI=1S/C15H10O7/c16-7-1-2-8-11(5-7)22-15(14(21)12(8)19)6-3-9(17)13(20)10(18)4-6/h1-5,16-18,20-21H",O=C1C(O)=C(OC2=CC(O)=CC=C12)C=3C=C(O)C(O)=C(O)C3,279,15,"['109.0309 5.405405', '135.0094 38.338338', '137.0248 29.829830', '153.0195 6.506507', '163.0040 44.344344', '164.0079 3.903904', '165.0198 8.908909', '243.0310 3.803804', '255.0314 3.703704', '271.0265 36.136136', '272.0293 4.304304', '273.0451 3.703704', '299.0209 5.605606', '301.0373 100.000000', '302.0410 13.213213']"
1033,Kaempferide,SQFSKOYWJBQGKQ-UHFFFAOYSA-N,[M-H]-,MS2,299.0594,N,30,C16H12O6,300,300.0633881,COc1ccc(cc1)c2c(c(=O)c3c(cc(cc3o2)O)O)O,"InChI=1S/C16H12O6/c1-21-10-4-2-8(3-5-10)16-15(20)14(19)13-11(18)6-9(17)7-12(13)22-16/h2-7,17-18,20H,1H3",O=C1C(O)=C(OC=2C=C(O)C=C(O)C12)C=3C=CC(OC)=CC3,882.6,13,"['107.0144 2.202202', '132.0166 2.502503', '150.9964 14.114114', '164.0040 3.303303', '227.0338 4.504505', '228.0415 4.604605', '240.0450 2.602603', '255.0304 3.403403', '283.0268 2.402402', '284.0349 100.000000', '285.0384 11.611612', '286.0402 2.402402', '299.0594 5.605606']"
1010,7-Hydroxy-4'-methoxyflavone,SQVXWIUVAILQRH-UHFFFAOYSA-N,[M-H]-,MS2,267.0661,N,30,C16H12O4,268,268.0735589,COc1ccc(cc1)c2cc(=O)c3ccc(cc3o2)O,"InChI=1S/C16H12O4/c1-19-12-5-2-10(3-6-12)15-9-14(18)13-7-4-11(17)8-16(13)20-15/h2-9,17H,1H3",O=C1C=C(OC2=CC(O)=CC=C12)C=3C=CC(OC)=CC3,694.2,23,"['108.0220 1.401401', '116.0273 0.500501', '117.0351 76.676677', '118.0386 5.305305', '119.0421 0.400400', '132.0222 1.401401', '135.0094 6.506507', '136.0126 0.400400', '147.0452 1.401401', '148.0492 0.400400', '153.0195 0.900901', '195.0467 1.001001', '196.0538 1.501502', '198.0317 0.400400', '223.0394 13.113113', '224.0472 7.707708', '225.0512 1.101101', '251.0348 2.702703', '252.0430 100.000000', '253.0464 11.111111', '254.0489 0.800801', '267.0661 3.903904', '268.0696 0.400400']"
726,"3',4'-Dihydroxyflavone",SRNPMQHYWVKBAV-UHFFFAOYSA-N,[M-H]-,MS2,253.0509,N,30,C15H10O4,254,254.0579088,c1ccc2c(c1)c(=O)cc(o2)c3ccc(c(c3)O)O,"InChI=1S/C15H10O4/c16-11-6-5-9(7-13(11)18)15-8-12(17)10-3-1-2-4-14(10)19-15/h1-8,16,18H",O=C1C=C(OC=2C=CC=CC12)C=3C=CC(O)=C(O)C3,553.2,11,"['117.0349 3.603604', '118.0383 0.700701', '132.0217 4.604605', '133.0296 100.000000', '134.0330 5.905906', '169.0665 0.700701', '209.0609 1.401401', '211.0414 1.001001', '225.0567 2.802803', '253.0509 7.007007', '254.0551 1.301301']"
1149,"2,4-Dihydroxyacetophenone",SULYEHHGGXARJS-UHFFFAOYSA-N,[M-H]-,MS2,151.044,N,20,C8H8O3,152,152.0473441,CC(=O)c1ccc(cc1O)O,"InChI=1S/C8H8O3/c1-5(9)7-3-2-6(10)4-8(7)11/h2-4,10-11H,1H3",O=C(C1=CC=C(O)C=C1O)C,298.8,10,"['107.053 36.736737', '108.025 10.610611', '109.032 100.000000', '110.035 5.805806', '133.033 6.706707', '135.012 53.953954', '136.018 5.905906', '151.044 53.053053', '152.047 5.805806', '153.026 12.412412']"
754,"5,7-Dihydroxy-2'-methoxyflavone",SWYVZKGICYEZDR-UHFFFAOYSA-N,[M-H]-,MS2,283.0613,N,30,C16H12O5,284,284.0684735,COc1ccccc1c2cc(=O)c3c(cc(cc3o2)O)O,"InChI=1S/C16H12O5/c1-20-13-5-3-2-4-10(13)14-8-12(19)16-11(18)6-9(17)7-15(16)21-14/h2-8,17-18H,1H3",O=C1C=C(OC=2C=C(O)C=C(O)C12)C=3C=CC=CC3OC,871.2,34,"['122.0009 10.210210', '123.0047 0.700701', '133.0298 0.500501', '135.0082 1.301301', '148.0163 1.001001', '149.9956 2.802803', '151.0005 0.400400', '171.0472 0.500501', '172.0515 0.500501', '185.0236 0.400400', '195.0484 0.500501', '196.0536 8.908909', '197.0572 1.601602', '199.0427 0.400400', '211.0409 1.401401', '212.0472 0.700701', '223.0387 1.001001', '224.0490 1.801802', '225.0175 0.400400', '227.0347 0.900901', '239.0360 7.407407', '240.0437 62.562563', '241.0466 8.108108', '242.0504 1.001001', '249.0217 0.700701', '250.0264 0.400400', '251.0359 1.301301', '267.0304 45.945946', '268.0382 100.000000', '269.0411 11.711712', '270.0449 1.501502', '283.0613 23.123123', '284.0640 3.403403', '285.0665 0.400400']"
371,Tridecanoic acid,SZHOJFHSIKHZHA-UHFFFAOYSA-N,[M-H]-,MS2,213.1877,N,10,C13H26O2,214,214.1932801,CCCCCCCCCCCCC(=O)O,"InChI=1S/C13H26O2/c1-2-3-4-5-6-7-8-9-10-11-12-13(14)15/h2-12H2,1H3,(H,14,15)",O=C(O)CCCCCCCCCCCC,1567.8,7,"['213.1877 100.000000', '213.2513 0.100100', '213.6495 0.300300', '214.1903 10.410410', '215.1933 0.800801', '1181.8579 0.100100', '1316.9431 0.100100']"
375,Myristic acid,TUNFSRHWOTWDNC-UHFFFAOYSA-N,[M-H]-,MS2,227.2021,N,20,C14H28O2,228,228.2089301,CCCCCCCCCCCCCC(=O)O,"InChI=1S/C14H28O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14(15)16/h2-13H2,1H3,(H,15,16)",O=C(O)CCCCCCCCCCCCC,1681.8,4,"['209.1911 0.400400', '227.2021 100.000000', '228.2046 10.010010', '229.2077 0.500501']"
225,3-Glu(1-3)GluA-28-Xyl(1-4)[Api(1-3)]Rha(1-2)Ara Medicagenic acid,TXOSKRBRXVSPJN-WTWXDXNZSA-N,[M-H]-,MS2,1381.61,N,70.5601,C63H98O33,1382,1382.599036,[C@H]1([C@@H]([C@@](C2[C@](C1)(C1[C@@](CC2)([C@]2(C(=CC1)[C@H]1[C@@](CC2)(CCC(C1)(C)C)C(=O)O[C@H]1[C@@H]([C@H]([C@H](CO1)O)O)O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O)O)O[C@@H]1OC[C@]([C@H]1O)(O)CO)O)C)C)C)(C)C(=O)O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)O)C(=O)O)O,"InChI=1S/C63H98O33/c1-23-41(90-49-36(73)32(69)27(67)19-85-49)43(92-54-46(78)63(84,21-65)22-87-54)40(77)51(88-23)94-45-33(70)28(68)20-86-53(45)96-56(83)62-14-12-57(2,3)16-25(62)24-8-9-30-58(4)17-26(66)47(61(7,55(81)82)31(58)10-11-60(30,6)59(24,5)13-15-62)95-52-39(76)42(38(75)44(93-52)48(79)80)91-50-37(74)35(72)34(71)29(18-64)89-50/h8,23,25-47,49-54,64-78,84H,9-22H2,1-7H3,(H,79,80)(H,81,82)/t23-,25-,26-,27+,28-,29+,30?,31?,32-,33-,34+,35-,36+,37+,38-,39+,40+,41-,42-,43-,44-,45+,46-,47-,49-,50-,51-,52-,53-,54-,58+,59+,60+,61-,62-,63+/m0/s1",O=C(O)C1OC(OC2C(O)CC3(C)C(CCC4(C)C3CC=C5C6CC(C)(C)CCC6(C(=O)OC7OCC(O)C(O)C7OC8OC(C)C(OC9OCC(O)C(O)C9O)C(OC%10OCC(O)(CO)C%10O)C8O)CCC54C)C2(C(=O)O)C)C(O)C(OC%11OC(CO)C(O)C(O)C%11O)C1O,768,76,"['99.0060 0.100100', '101.0251 0.500501', '103.0032 0.900901', '113.0246 40.640641', '114.0281 2.302302', '115.0290 0.100100', '115.0328 0.100100', '119.0368 0.200200', '131.0350 0.100100', '149.0482 0.100100', '161.0461 0.100100', '175.0204 0.100100', '175.0252 15.615616', '176.0274 1.001001', '176.0337 0.300300', '177.0310 0.100100', '179.0583 0.800801', '180.0567 0.100100', '293.0815 0.100100', '293.0997 0.100100', '337.1155 0.900901', '338.1136 0.100100', '355.0892 4.204204', '356.0891 0.500501', '357.1021 0.100100', '425.3072 0.100100', '437.3058 0.100100', '439.3241 0.700701', '440.3256 0.100100', '469.1679 0.100100', '483.3079 0.100100', '484.3138 0.100100', '501.3235 2.102102', '502.3205 0.600601', '502.3346 0.200200', '503.3130 0.100100', '503.3274 0.100100', '579.4593 0.100100', '733.5758 0.100100', '839.4034 0.600601', '840.4072 0.400400', '1043.5007 2.302302', '1044.4641 0.100100', '1044.5128 1.101101', '1045.5079 0.400400', '1046.5332 0.100100', '1380.6312 0.100100', '1380.6890 0.100100', '1381.0343 0.100100', '1381.1906 0.100100', '1381.4611 0.300300', '1381.5510 0.100100', '1381.5936 100.000000', '1381.7183 0.200200', '1381.9164 0.100100', '1382.2831 0.100100', '1382.3225 0.100100', '1382.4642 0.200200', '1382.5974 65.765766', '1382.6648 0.100100', '1382.8695 0.100100', '1383.1705 0.100100', '1383.3698 0.100100', '1383.4958 0.100100', '1383.5990 23.823824', '1383.6926 0.300300', '1384.1508 0.100100', '1384.6005 6.806807', '1384.7216 0.100100', '1384.7894 0.100100', '1385.5596 0.400400', '1385.6039 1.401401', '1386.6050 0.100100', '1386.6765 0.100100', '1389.6239 0.100100', '1405.6001 0.100100']"
1193,Genistein,TZBJGXHYKVUXJN-UHFFFAOYSA-N,[M-H]-,MS2,269.0489,N,40,C15H10O5,270,270.0528234,c1cc(ccc1c2coc3cc(cc(c3c2=O)O)O)O,"InChI=1S/C15H10O5/c16-9-3-1-8(2-4-9)11-7-20-13-6-10(17)5-12(18)14(13)15(11)19/h1-7,16-18H",O=C1C(=COC=2C=C(O)C=C(O)C12)C=3C=CC(O)=CC3,563.4,49,"['105.0362 2.202202', '107.0150 10.110110', '117.0359 11.711712', '119.0519 2.202202', '129.0352 3.403403', '130.0439 6.306306', '131.0524 5.805806', '132.0239 39.339339', '133.0311 100.000000', '134.0376 20.420420', '135.0450 37.737738', '136.0454 3.403403', '136.0501 3.403403', '141.0359 2.602603', '143.0524 3.403403', '151.0052 5.305305', '154.0455 4.404404', '155.0522 8.008008', '157.0386 8.108108', '158.0401 3.803804', '159.0466 26.226226', '160.0507 3.403403', '161.0301 2.302302', '167.0523 5.205205', '169.0697 7.107107', '171.0479 5.305305', '173.0611 3.603604', '180.0610 10.310310', '181.0683 6.006006', '182.0441 5.605606', '183.0474 10.410410', '184.0522 2.302302', '195.0487 4.304304', '196.0542 5.205205', '197.0601 5.305305', '199.0429 4.204204', '201.0575 5.505506', '213.0558 2.702703', '223.0434 8.008008', '224.0507 12.512513', '225.0557 5.305305', '226.0494 2.402402', '227.0384 3.203203', '239.0381 4.904905', '240.0472 4.904905', '241.0536 3.003003', '268.0399 2.802803', '269.0489 22.022022', '270.0526 3.803804']"
180,Sinapoyl malate-1'-methyl ester,UBQMBIFYXNOHMG-SNAWJCMRSA-N,[M-H]-,MS2,353.077,N,26.8638,C16H18O9,354,354.0950822,c1c(c(c(cc1/C=C/C(=O)OC(CC(=O)O)C(=O)OC)OC)O)OC,"InChI=1S/C16H18O9/c1-22-10-6-9(7-11(23-2)15(10)20)4-5-14(19)25-12(8-13(17)18)16(21)24-3/h4-7,12,20H,8H2,1-3H3,(H,17,18)/b5-4+",O=C(OC(C(=O)OC)CC(=O)O)C=CC1=CC(OC)=C(O)C(OC)=C1,498,87,"['115.0065 2.202202', '117.0370 0.800801', '119.0176 9.109109', '119.0566 0.800801', '120.0084 0.800801', '120.0182 0.700701', '121.0328 9.809810', '122.0323 0.500501', '128.0365 0.400400', '129.0211 2.802803', '132.0269 1.301301', '133.0313 0.600601', '146.0487 0.500501', '146.7300 0.600601', '147.0131 4.904905', '147.0347 19.819820', '147.0498 3.103103', '148.0368 0.900901', '149.0288 36.036036', '149.0328 2.002002', '150.0318 3.703704', '161.0315 0.500501', '162.0406 0.700701', '164.0530 48.748749', '165.0219 0.800801', '165.0557 3.603604', '165.8829 0.500501', '175.0084 31.831832', '176.0112 4.904905', '178.0228 0.400400', '178.0329 0.400400', '179.0455 0.400400', '179.0764 6.806807', '189.0206 1.201201', '189.0610 0.500501', '190.0327 94.894895', '190.0692 0.400400', '191.0367 9.309309', '193.0594 0.800801', '195.0944 0.400400', '203.0421 0.500501', '205.0574 100.000000', '205.7722 0.500501', '206.0597 9.909910', '207.0620 1.101101', '208.0412 0.700701', '217.0479 0.600601', '218.0620 0.700701', '223.0686 16.916917', '223.0866 0.800801', '224.0730 1.801802', '233.0699 0.600601', '234.0733 1.201201', '235.0813 2.302302', '240.0805 0.400400', '250.0604 0.400400', '250.0683 0.700701', '251.0792 9.109109', '251.0871 0.500501', '252.0773 0.800801', '261.0640 1.101101', '261.0751 0.300300', '263.0769 1.001001', '263.0865 0.600601', '279.0377 0.500501', '279.0782 5.305305', '280.0776 0.900901', '282.0992 0.500501', '286.8671 0.300300', '295.0667 2.002002', '307.0792 0.500501', '309.7861 0.400400', '310.0908 0.600601', '310.1024 1.201201', '322.0857 0.400400', '322.0975 1.201201', '323.0638 6.806807', '324.0700 0.900901', '325.0689 0.500501', '338.0836 0.600601', '338.0946 0.600601', '354.1270 0.500501', '400.6309 0.800801', '673.5674 0.500501', '740.2032 0.400400', '938.7583 0.400400', '1914.6165 0.500501']"
991,Luteolin-4'-O-glucoside,UHNXUSWGOJMEFO-QNDFHXLGSA-N,[M-H]-,MS2,447.0938,N,20,C21H20O11,448,448.1005615,c1cc(c(cc1c2cc(=O)c3c(cc(cc3o2)O)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,"InChI=1S/C21H20O11/c22-7-16-18(27)19(28)20(29)21(32-16)31-13-2-1-8(3-10(13)24)14-6-12(26)17-11(25)4-9(23)5-15(17)30-14/h1-6,16,18-25,27-29H,7H2/t16-,18-,19+,20-,21-/m1/s1",O=C1C=C(OC=2C=C(O)C=C(O)C12)C=3C=CC(OC4OC(CO)C(O)C(O)C4O)=C(O)C3,375.6,3,"['285.0408 100.000000', '286.0439 12.012012', '447.0938 5.005005']"
363,Behenic acid,UKMSUNONTOPOIO-UHFFFAOYSA-N,[M-H]-,MS2,339.3276,N,20,C22H44O2,340,340.3341306,CCCCCCCCCCCCCCCCCCCCCC(=O)O,"InChI=1S/C22H44O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22(23)24/h2-21H2,1H3,(H,23,24)",O=C(O)CCCCCCCCCCCCCCCCCCCCC,2062.2,4,"['339.1993 0.100100', '339.3276 100.000000', '340.3303 23.423423', '341.3316 1.001001']"
63,3-(4'O-Malonyl)Rha(1-2)Gal(1-2)GluA-Soyasaponenol B,UPFQKOYQKKVLFU-NJYNVVEYSA-N,[M-H]-,MS2,1027.505,N,57.2822,C51H80O21,1028,1028.51921,C1[C@@H]([C@@](C2[C@](C1)(C1[C@@](CC2)([C@]2(C(=CC1)[C@H]1[C@@](CC2)([C@@H](CC(C1)(C)C)O)C)C)C)C)(CO)C)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O[C@@H]1O[C@@H]([C@@H]([C@@H]([C@H]1O[C@@H]1O[C@H]([C@@H]([C@H]([C@H]1O)O)OC(=O)CC(=O)O)C)O)O)CO)O)O)C(=O)O,"InChI=1S/C51H80O21/c1-22-38(69-31(57)17-30(55)56)36(62)37(63)43(66-22)71-40-33(59)32(58)25(20-52)67-44(40)72-41-35(61)34(60)39(42(64)65)70-45(41)68-29-12-13-48(5)26(49(29,6)21-53)11-14-51(8)27(48)10-9-23-24-18-46(2,3)19-28(54)47(24,4)15-16-50(23,51)7/h9,22,24-29,32-41,43-45,52-54,58-63H,10-21H2,1-8H3,(H,55,56)(H,64,65)/t22-,24-,25+,26?,27?,28+,29-,32-,33-,34-,35-,36-,37+,38-,39-,40+,41+,43-,44-,45+,47+,48-,49+,50+,51+/m0/s1",O=C(O)CC(=O)OC1C(O)C(O)C(OC1C)OC2C(O)C(O)C(OC2OC3C(O)C(O)C(OC3OC4CCC5(C)C(CCC6(C)C5CC=C7C8CC(C)(C)CC(O)C8(C)CCC76C)C4(C)CO)C(=O)O)CO,1086,40,"['99.008 1.401401', '99.044 0.100100', '101.023 1.901902', '112.017 0.200200', '113.024 2.202202', '114.029 0.100100', '119.034 0.500501', '131.034 0.300300', '139.005 0.200200', '143.032 0.300300', '145.051 0.700701', '157.011 0.100100', '157.015 0.600601', '161.046 0.300300', '205.071 1.701702', '247.082 2.002002', '286.022 0.100100', '286.184 0.100100', '287.704 0.100100', '289.093 1.301301', '409.348 0.100100', '437.344 0.200200', '455.349 0.300300', '457.371 0.800801', '597.380 0.200200', '615.389 1.801802', '616.393 0.500501', '733.449 0.200200', '879.508 1.301301', '880.510 0.800801', '923.502 0.700701', '941.509 2.302302', '942.508 0.600601', '965.509 0.600601', '983.522 100.000000', '984.525 54.154154', '984.657 0.100100', '985.528 16.216216', '986.531 2.502503', '1260.365 0.100100']"
572,Sorbifolin,UWARRXZVZDFPQU-UHFFFAOYSA-N,[M-H]-,MS2,299.1,N,40,C16H12O6,300,300.0633881,COc1cc2c(c(=O)cc(o2)c3ccc(cc3)O)c(c1O)O,"InChI=1S/C16H12O6/c1-21-13-7-12-14(16(20)15(13)19)10(18)6-11(22-12)8-2-4-9(17)5-3-8/h2-7,17,19-20H,1H3",O=C1C=C(OC2=CC(OC)=C(O)C(O)=C12)C=3C=CC(O)=CC3,538.8,27,"['110.0022 5.905906', '116.0291 6.606607', '117.0351 74.974975', '119.0498 6.506507', '134.0009 8.208208', '136.0152 6.606607', '136.9884 100.000000', '137.9928 9.909910', '139.0049 8.408408', '143.0481 5.805806', '156.0588 6.406406', '164.0108 14.314314', '165.9910 8.508509', '183.0466 9.009009', '184.0532 11.311311', '185.0246 8.208208', '186.0325 14.614615', '200.0491 11.711712', '211.0421 13.713714', '212.0495 14.314314', '227.0372 42.742743', '228.0439 17.917918', '255.0329 15.315315', '256.0394 8.508509', '283.0283 27.127127', '284.0348 56.556557', '285.0389 5.305305']"
