file	line_no	key	line
/home/lwh/projects/lrq_q/ABCoRT-main/gwn/experiments_candidate_filtering/metabobase_full45_recovery/missing6_table_row_hits.tsv	9	FDRBRRRBUPLHXEM	"/home/lwh/projects/lrq_q/ABCoRT-main/gwn/experiments_candidate_filtering/metabobase_s10_split_audit/missing_from_metabobase_metadata_by_inchikey14.csv	0	1	FDRBRRRBUPLHXEM;FDRBRRRBUPLHXEM-PUVROTEMSA-N	""[""""ref_inchikey"""", """"ref_inchikey14"""", """"meta_source_row"""", """"meta_name"""", """"meta_inchikey"""", """"meta_inchikey14"""", """"meta_smiles"""", """"meta_rt_sec"""", """"matched_source_row"""", """"matched_name"""", """"matched_inchikey"""", """"matched_inchikey14"""", """"has_meta_match14"""", """"has_matched_file_match14""""]""	""{""""ref_inchikey"""": """"FDRBRRRBUPLHXEM-PUVROTEMSA-N"""", """"ref_inchikey14"""": """"FDRBRRRBUPLHXEM"""", """"meta_source_row"""": """""""", """"meta_name"""": """""""", """"meta_inchikey"""": """""""", """"meta_inchikey14"""": """""""", """"meta_smiles"""": """""""", """"meta_rt_sec"""": """""""", """"matched_source_row"""": """""""", """"matched_name"""": """""""", """"matched_inchikey"""": """""""", """"matched_inchikey14"""": """""""", """"has_meta_match14"""": """"False"""", """"has_matched_file_match14"""": """"False""""}"""
/home/lwh/projects/lrq_q/ABCoRT-main/gwn/experiments_candidate_filtering/metabobase_full45_recovery/missing6_table_row_hits.tsv	9	FDRBRRRBUPLHXEM-PUVROTEMSA-N	"/home/lwh/projects/lrq_q/ABCoRT-main/gwn/experiments_candidate_filtering/metabobase_s10_split_audit/missing_from_metabobase_metadata_by_inchikey14.csv	0	1	FDRBRRRBUPLHXEM;FDRBRRRBUPLHXEM-PUVROTEMSA-N	""[""""ref_inchikey"""", """"ref_inchikey14"""", """"meta_source_row"""", """"meta_name"""", """"meta_inchikey"""", """"meta_inchikey14"""", """"meta_smiles"""", """"meta_rt_sec"""", """"matched_source_row"""", """"matched_name"""", """"matched_inchikey"""", """"matched_inchikey14"""", """"has_meta_match14"""", """"has_matched_file_match14""""]""	""{""""ref_inchikey"""": """"FDRBRRRBUPLHXEM-PUVROTEMSA-N"""", """"ref_inchikey14"""": """"FDRBRRRBUPLHXEM"""", """"meta_source_row"""": """""""", """"meta_name"""": """""""", """"meta_inchikey"""": """""""", """"meta_inchikey14"""": """""""", """"meta_smiles"""": """""""", """"meta_rt_sec"""": """""""", """"matched_source_row"""": """""""", """"matched_name"""": """""""", """"matched_inchikey"""": """""""", """"matched_inchikey14"""": """""""", """"has_meta_match14"""": """"False"""", """"has_matched_file_match14"""": """"False""""}"""
/home/lwh/projects/lrq_q/ABCoRT-main/gwn/experiments_candidate_filtering/metabobase_full45_recovery/missing6_table_row_hits.tsv	10	GAMYVSCDDILXAQW	"/home/lwh/projects/lrq_q/ABCoRT-main/gwn/experiments_candidate_filtering/metabobase_s10_split_audit/missing_from_metabobase_metadata_by_inchikey14.csv	0	2	GAMYVSCDDILXAQW;GAMYVSCDDILXAQW-MIUGBVLSSA-N	""[""""ref_inchikey"""", """"ref_inchikey14"""", """"meta_source_row"""", """"meta_name"""", """"meta_inchikey"""", """"meta_inchikey14"""", """"meta_smiles"""", """"meta_rt_sec"""", """"matched_source_row"""", """"matched_name"""", """"matched_inchikey"""", """"matched_inchikey14"""", """"has_meta_match14"""", """"has_matched_file_match14""""]""	""{""""ref_inchikey"""": """"GAMYVSCDDILXAQW-MIUGBVLSSA-N"""", """"ref_inchikey14"""": """"GAMYVSCDDILXAQW"""", """"meta_source_row"""": """""""", """"meta_name"""": """""""", """"meta_inchikey"""": """""""", """"meta_inchikey14"""": """""""", """"meta_smiles"""": """""""", """"meta_rt_sec"""": """""""", """"matched_source_row"""": """""""", """"matched_name"""": """""""", """"matched_inchikey"""": """""""", """"matched_inchikey14"""": """""""", """"has_meta_match14"""": """"False"""", """"has_matched_file_match14"""": """"False""""}"""
/home/lwh/projects/lrq_q/ABCoRT-main/gwn/experiments_candidate_filtering/metabobase_full45_recovery/missing6_table_row_hits.tsv	10	GAMYVSCDDILXAQW-MIUGBVLSSA-N	"/home/lwh/projects/lrq_q/ABCoRT-main/gwn/experiments_candidate_filtering/metabobase_s10_split_audit/missing_from_metabobase_metadata_by_inchikey14.csv	0	2	GAMYVSCDDILXAQW;GAMYVSCDDILXAQW-MIUGBVLSSA-N	""[""""ref_inchikey"""", """"ref_inchikey14"""", """"meta_source_row"""", """"meta_name"""", """"meta_inchikey"""", """"meta_inchikey14"""", """"meta_smiles"""", """"meta_rt_sec"""", """"matched_source_row"""", """"matched_name"""", """"matched_inchikey"""", """"matched_inchikey14"""", """"has_meta_match14"""", """"has_matched_file_match14""""]""	""{""""ref_inchikey"""": """"GAMYVSCDDILXAQW-MIUGBVLSSA-N"""", """"ref_inchikey14"""": """"GAMYVSCDDILXAQW"""", """"meta_source_row"""": """""""", """"meta_name"""": """""""", """"meta_inchikey"""": """""""", """"meta_inchikey14"""": """""""", """"meta_smiles"""": """""""", """"meta_rt_sec"""": """""""", """"matched_source_row"""": """""""", """"matched_name"""": """""""", """"matched_inchikey"""": """""""", """"matched_inchikey14"""": """""""", """"has_meta_match14"""": """"False"""", """"has_matched_file_match14"""": """"False""""}"""
/home/lwh/projects/lrq_q/ABCoRT-main/gwn/experiments_candidate_filtering/metabobase_full45_recovery/missing6_table_row_hits.tsv	11	GYLUFQJZYAJODI	"/home/lwh/projects/lrq_q/ABCoRT-main/gwn/experiments_candidate_filtering/metabobase_s10_split_audit/missing_from_metabobase_metadata_by_inchikey14.csv	0	3	GYLUFQJZYAJODI;GYLUFQJZYAJODI-UHFFFAOYSA-N	""[""""ref_inchikey"""", """"ref_inchikey14"""", """"meta_source_row"""", """"meta_name"""", """"meta_inchikey"""", """"meta_inchikey14"""", """"meta_smiles"""", """"meta_rt_sec"""", """"matched_source_row"""", """"matched_name"""", """"matched_inchikey"""", """"matched_inchikey14"""", """"has_meta_match14"""", """"has_matched_file_match14""""]""	""{""""ref_inchikey"""": """"GYLUFQJZYAJODI-UHFFFAOYSA-N"""", """"ref_inchikey14"""": """"GYLUFQJZYAJODI"""", """"meta_source_row"""": """""""", """"meta_name"""": """""""", """"meta_inchikey"""": """""""", """"meta_inchikey14"""": """""""", """"meta_smiles"""": """""""", """"meta_rt_sec"""": """""""", """"matched_source_row"""": """""""", """"matched_name"""": """""""", """"matched_inchikey"""": """""""", """"matched_inchikey14"""": """""""", """"has_meta_match14"""": """"False"""", """"has_matched_file_match14"""": """"False""""}"""
/home/lwh/projects/lrq_q/ABCoRT-main/gwn/experiments_candidate_filtering/metabobase_full45_recovery/missing6_table_row_hits.tsv	11	GYLUFQJZYAJODI-UHFFFAOYSA-N	"/home/lwh/projects/lrq_q/ABCoRT-main/gwn/experiments_candidate_filtering/metabobase_s10_split_audit/missing_from_metabobase_metadata_by_inchikey14.csv	0	3	GYLUFQJZYAJODI;GYLUFQJZYAJODI-UHFFFAOYSA-N	""[""""ref_inchikey"""", """"ref_inchikey14"""", """"meta_source_row"""", """"meta_name"""", """"meta_inchikey"""", """"meta_inchikey14"""", """"meta_smiles"""", """"meta_rt_sec"""", """"matched_source_row"""", """"matched_name"""", """"matched_inchikey"""", """"matched_inchikey14"""", """"has_meta_match14"""", """"has_matched_file_match14""""]""	""{""""ref_inchikey"""": """"GYLUFQJZYAJODI-UHFFFAOYSA-N"""", """"ref_inchikey14"""": """"GYLUFQJZYAJODI"""", """"meta_source_row"""": """""""", """"meta_name"""": """""""", """"meta_inchikey"""": """""""", """"meta_inchikey14"""": """""""", """"meta_smiles"""": """""""", """"meta_rt_sec"""": """""""", """"matched_source_row"""": """""""", """"matched_name"""": """""""", """"matched_inchikey"""": """""""", """"matched_inchikey14"""": """""""", """"has_meta_match14"""": """"False"""", """"has_matched_file_match14"""": """"False""""}"""
/home/lwh/projects/lrq_q/ABCoRT-main/gwn/experiments_candidate_filtering/metabobase_full45_recovery/missing6_table_row_hits.tsv	12	KXPQYWKYYDYOCCQ	"/home/lwh/projects/lrq_q/ABCoRT-main/gwn/experiments_candidate_filtering/metabobase_s10_split_audit/missing_from_metabobase_metadata_by_inchikey14.csv	0	4	KXPQYWKYYDYOCCQ;KXPQYWKYYDYOCCQ-UHFFFAOYSA-N	""[""""ref_inchikey"""", """"ref_inchikey14"""", """"meta_source_row"""", """"meta_name"""", """"meta_inchikey"""", """"meta_inchikey14"""", """"meta_smiles"""", """"meta_rt_sec"""", """"matched_source_row"""", """"matched_name"""", """"matched_inchikey"""", """"matched_inchikey14"""", """"has_meta_match14"""", """"has_matched_file_match14""""]""	""{""""ref_inchikey"""": """"KXPQYWKYYDYOCCQ-UHFFFAOYSA-N"""", """"ref_inchikey14"""": """"KXPQYWKYYDYOCCQ"""", """"meta_source_row"""": """""""", """"meta_name"""": """""""", """"meta_inchikey"""": """""""", """"meta_inchikey14"""": """""""", """"meta_smiles"""": """""""", """"meta_rt_sec"""": """""""", """"matched_source_row"""": """""""", """"matched_name"""": """""""", """"matched_inchikey"""": """""""", """"matched_inchikey14"""": """""""", """"has_meta_match14"""": """"False"""", """"has_matched_file_match14"""": """"False""""}"""
/home/lwh/projects/lrq_q/ABCoRT-main/gwn/experiments_candidate_filtering/metabobase_full45_recovery/missing6_table_row_hits.tsv	12	KXPQYWKYYDYOCCQ-UHFFFAOYSA-N	"/home/lwh/projects/lrq_q/ABCoRT-main/gwn/experiments_candidate_filtering/metabobase_s10_split_audit/missing_from_metabobase_metadata_by_inchikey14.csv	0	4	KXPQYWKYYDYOCCQ;KXPQYWKYYDYOCCQ-UHFFFAOYSA-N	""[""""ref_inchikey"""", """"ref_inchikey14"""", """"meta_source_row"""", """"meta_name"""", """"meta_inchikey"""", """"meta_inchikey14"""", """"meta_smiles"""", """"meta_rt_sec"""", """"matched_source_row"""", """"matched_name"""", """"matched_inchikey"""", """"matched_inchikey14"""", """"has_meta_match14"""", """"has_matched_file_match14""""]""	""{""""ref_inchikey"""": """"KXPQYWKYYDYOCCQ-UHFFFAOYSA-N"""", """"ref_inchikey14"""": """"KXPQYWKYYDYOCCQ"""", """"meta_source_row"""": """""""", """"meta_name"""": """""""", """"meta_inchikey"""": """""""", """"meta_inchikey14"""": """""""", """"meta_smiles"""": """""""", """"meta_rt_sec"""": """""""", """"matched_source_row"""": """""""", """"matched_name"""": """""""", """"matched_inchikey"""": """""""", """"matched_inchikey14"""": """""""", """"has_meta_match14"""": """"False"""", """"has_matched_file_match14"""": """"False""""}"""
/home/lwh/projects/lrq_q/ABCoRT-main/gwn/experiments_candidate_filtering/metabobase_full45_recovery/missing6_table_row_hits.tsv	13	UKMSUNONTOPQIO	"/home/lwh/projects/lrq_q/ABCoRT-main/gwn/experiments_candidate_filtering/metabobase_s10_split_audit/missing_from_metabobase_metadata_by_inchikey14.csv	0	5	UKMSUNONTOPQIO;UKMSUNONTOPQIO-UHFFFAOYSA-N	""[""""ref_inchikey"""", """"ref_inchikey14"""", """"meta_source_row"""", """"meta_name"""", """"meta_inchikey"""", """"meta_inchikey14"""", """"meta_smiles"""", """"meta_rt_sec"""", """"matched_source_row"""", """"matched_name"""", """"matched_inchikey"""", """"matched_inchikey14"""", """"has_meta_match14"""", """"has_matched_file_match14""""]""	""{""""ref_inchikey"""": """"UKMSUNONTOPQIO-UHFFFAOYSA-N"""", """"ref_inchikey14"""": """"UKMSUNONTOPQIO"""", """"meta_source_row"""": """""""", """"meta_name"""": """""""", """"meta_inchikey"""": """""""", """"meta_inchikey14"""": """""""", """"meta_smiles"""": """""""", """"meta_rt_sec"""": """""""", """"matched_source_row"""": """""""", """"matched_name"""": """""""", """"matched_inchikey"""": """""""", """"matched_inchikey14"""": """""""", """"has_meta_match14"""": """"False"""", """"has_matched_file_match14"""": """"False""""}"""
/home/lwh/projects/lrq_q/ABCoRT-main/gwn/experiments_candidate_filtering/metabobase_full45_recovery/missing6_table_row_hits.tsv	13	UKMSUNONTOPQIO-UHFFFAOYSA-N	"/home/lwh/projects/lrq_q/ABCoRT-main/gwn/experiments_candidate_filtering/metabobase_s10_split_audit/missing_from_metabobase_metadata_by_inchikey14.csv	0	5	UKMSUNONTOPQIO;UKMSUNONTOPQIO-UHFFFAOYSA-N	""[""""ref_inchikey"""", """"ref_inchikey14"""", """"meta_source_row"""", """"meta_name"""", """"meta_inchikey"""", """"meta_inchikey14"""", """"meta_smiles"""", """"meta_rt_sec"""", """"matched_source_row"""", """"matched_name"""", """"matched_inchikey"""", """"matched_inchikey14"""", """"has_meta_match14"""", """"has_matched_file_match14""""]""	""{""""ref_inchikey"""": """"UKMSUNONTOPQIO-UHFFFAOYSA-N"""", """"ref_inchikey14"""": """"UKMSUNONTOPQIO"""", """"meta_source_row"""": """""""", """"meta_name"""": """""""", """"meta_inchikey"""": """""""", """"meta_inchikey14"""": """""""", """"meta_smiles"""": """""""", """"meta_rt_sec"""": """""""", """"matched_source_row"""": """""""", """"matched_name"""": """""""", """"matched_inchikey"""": """""""", """"matched_inchikey14"""": """""""", """"has_meta_match14"""": """"False"""", """"has_matched_file_match14"""": """"False""""}"""
/home/lwh/projects/lrq_q/ABCoRT-main/gwn/experiments_candidate_filtering/metabobase_full45_recovery/missing6_table_row_hits.tsv	14	BXPBSBBFPNFTFT	"/home/lwh/projects/lrq_q/ABCoRT-main/gwn/experiments_candidate_filtering/metabobase_s10_split_audit/metabobase_s10_reference_match_audit.csv	0	1	BXPBSBBFPNFTFT;BXPBSBBFPNFTFT-UHFFFAOYSA-N	""[""""ref_inchikey"""", """"ref_inchikey14"""", """"meta_source_row"""", """"meta_name"""", """"meta_inchikey"""", """"meta_inchikey14"""", """"meta_smiles"""", """"meta_rt_sec"""", """"matched_source_row"""", """"matched_name"""", """"matched_inchikey"""", """"matched_inchikey14"""", """"has_meta_match14"""", """"has_matched_file_match14""""]""	""{""""ref_inchikey"""": """"BXPBSBBFPNFTFT-UHFFFAOYSA-N"""", """"ref_inchikey14"""": """"BXPBSBBFPNFTFT"""", """"meta_source_row"""": """""""", """"meta_name"""": """""""", """"meta_inchikey"""": """""""", """"meta_inchikey14"""": """""""", """"meta_smiles"""": """""""", """"meta_rt_sec"""": """""""", """"matched_source_row"""": """""""", """"matched_name"""": """""""", """"matched_inchikey"""": """""""", """"matched_inchikey14"""": """""""", """"has_meta_match14"""": """"False"""", """"has_matched_file_match14"""": """"False""""}"""
/home/lwh/projects/lrq_q/ABCoRT-main/gwn/experiments_candidate_filtering/metabobase_full45_recovery/missing6_table_row_hits.tsv	14	BXPBSBBFPNFTFT-UHFFFAOYSA-N	"/home/lwh/projects/lrq_q/ABCoRT-main/gwn/experiments_candidate_filtering/metabobase_s10_split_audit/metabobase_s10_reference_match_audit.csv	0	1	BXPBSBBFPNFTFT;BXPBSBBFPNFTFT-UHFFFAOYSA-N	""[""""ref_inchikey"""", """"ref_inchikey14"""", """"meta_source_row"""", """"meta_name"""", """"meta_inchikey"""", """"meta_inchikey14"""", """"meta_smiles"""", """"meta_rt_sec"""", """"matched_source_row"""", """"matched_name"""", """"matched_inchikey"""", """"matched_inchikey14"""", """"has_meta_match14"""", """"has_matched_file_match14""""]""	""{""""ref_inchikey"""": """"BXPBSBBFPNFTFT-UHFFFAOYSA-N"""", """"ref_inchikey14"""": """"BXPBSBBFPNFTFT"""", """"meta_source_row"""": """""""", """"meta_name"""": """""""", """"meta_inchikey"""": """""""", """"meta_inchikey14"""": """""""", """"meta_smiles"""": """""""", """"meta_rt_sec"""": """""""", """"matched_source_row"""": """""""", """"matched_name"""": """""""", """"matched_inchikey"""": """""""", """"matched_inchikey14"""": """""""", """"has_meta_match14"""": """"False"""", """"has_matched_file_match14"""": """"False""""}"""
/home/lwh/projects/lrq_q/ABCoRT-main/gwn/experiments_candidate_filtering/metabobase_full45_recovery/missing6_table_row_hits.tsv	15	FDRBRRRBUPLHXEM	"/home/lwh/projects/lrq_q/ABCoRT-main/gwn/experiments_candidate_filtering/metabobase_s10_split_audit/metabobase_s10_reference_match_audit.csv	0	4	FDRBRRRBUPLHXEM;FDRBRRRBUPLHXEM-PUVROTEMSA-N	""[""""ref_inchikey"""", """"ref_inchikey14"""", """"meta_source_row"""", """"meta_name"""", """"meta_inchikey"""", """"meta_inchikey14"""", """"meta_smiles"""", """"meta_rt_sec"""", """"matched_source_row"""", """"matched_name"""", """"matched_inchikey"""", """"matched_inchikey14"""", """"has_meta_match14"""", """"has_matched_file_match14""""]""	""{""""ref_inchikey"""": """"FDRBRRRBUPLHXEM-PUVROTEMSA-N"""", """"ref_inchikey14"""": """"FDRBRRRBUPLHXEM"""", """"meta_source_row"""": """""""", """"meta_name"""": """""""", """"meta_inchikey"""": """""""", """"meta_inchikey14"""": """""""", """"meta_smiles"""": """""""", """"meta_rt_sec"""": """""""", """"matched_source_row"""": """""""", """"matched_name"""": """""""", """"matched_inchikey"""": """""""", """"matched_inchikey14"""": """""""", """"has_meta_match14"""": """"False"""", """"has_matched_file_match14"""": """"False""""}"""
/home/lwh/projects/lrq_q/ABCoRT-main/gwn/experiments_candidate_filtering/metabobase_full45_recovery/missing6_table_row_hits.tsv	15	FDRBRRRBUPLHXEM-PUVROTEMSA-N	"/home/lwh/projects/lrq_q/ABCoRT-main/gwn/experiments_candidate_filtering/metabobase_s10_split_audit/metabobase_s10_reference_match_audit.csv	0	4	FDRBRRRBUPLHXEM;FDRBRRRBUPLHXEM-PUVROTEMSA-N	""[""""ref_inchikey"""", """"ref_inchikey14"""", """"meta_source_row"""", """"meta_name"""", """"meta_inchikey"""", """"meta_inchikey14"""", """"meta_smiles"""", """"meta_rt_sec"""", """"matched_source_row"""", """"matched_name"""", """"matched_inchikey"""", """"matched_inchikey14"""", """"has_meta_match14"""", """"has_matched_file_match14""""]""	""{""""ref_inchikey"""": """"FDRBRRRBUPLHXEM-PUVROTEMSA-N"""", """"ref_inchikey14"""": """"FDRBRRRBUPLHXEM"""", """"meta_source_row"""": """""""", """"meta_name"""": """""""", """"meta_inchikey"""": """""""", """"meta_inchikey14"""": """""""", """"meta_smiles"""": """""""", """"meta_rt_sec"""": """""""", """"matched_source_row"""": """""""", """"matched_name"""": """""""", """"matched_inchikey"""": """""""", """"matched_inchikey14"""": """""""", """"has_meta_match14"""": """"False"""", """"has_matched_file_match14"""": """"False""""}"""
/home/lwh/projects/lrq_q/ABCoRT-main/gwn/experiments_candidate_filtering/metabobase_full45_recovery/missing6_table_row_hits.tsv	16	GAMYVSCDDILXAQW	"/home/lwh/projects/lrq_q/ABCoRT-main/gwn/experiments_candidate_filtering/metabobase_s10_split_audit/metabobase_s10_reference_match_audit.csv	0	5	GAMYVSCDDILXAQW;GAMYVSCDDILXAQW-MIUGBVLSSA-N	""[""""ref_inchikey"""", """"ref_inchikey14"""", """"meta_source_row"""", """"meta_name"""", """"meta_inchikey"""", """"meta_inchikey14"""", """"meta_smiles"""", """"meta_rt_sec"""", """"matched_source_row"""", """"matched_name"""", """"matched_inchikey"""", """"matched_inchikey14"""", """"has_meta_match14"""", """"has_matched_file_match14""""]""	""{""""ref_inchikey"""": """"GAMYVSCDDILXAQW-MIUGBVLSSA-N"""", """"ref_inchikey14"""": """"GAMYVSCDDILXAQW"""", """"meta_source_row"""": """""""", """"meta_name"""": """""""", """"meta_inchikey"""": """""""", """"meta_inchikey14"""": """""""", """"meta_smiles"""": """""""", """"meta_rt_sec"""": """""""", """"matched_source_row"""": """""""", """"matched_name"""": """""""", """"matched_inchikey"""": """""""", """"matched_inchikey14"""": """""""", """"has_meta_match14"""": """"False"""", """"has_matched_file_match14"""": """"False""""}"""
/home/lwh/projects/lrq_q/ABCoRT-main/gwn/experiments_candidate_filtering/metabobase_full45_recovery/missing6_table_row_hits.tsv	16	GAMYVSCDDILXAQW-MIUGBVLSSA-N	"/home/lwh/projects/lrq_q/ABCoRT-main/gwn/experiments_candidate_filtering/metabobase_s10_split_audit/metabobase_s10_reference_match_audit.csv	0	5	GAMYVSCDDILXAQW;GAMYVSCDDILXAQW-MIUGBVLSSA-N	""[""""ref_inchikey"""", """"ref_inchikey14"""", """"meta_source_row"""", """"meta_name"""", """"meta_inchikey"""", """"meta_inchikey14"""", """"meta_smiles"""", """"meta_rt_sec"""", """"matched_source_row"""", """"matched_name"""", """"matched_inchikey"""", """"matched_inchikey14"""", """"has_meta_match14"""", """"has_matched_file_match14""""]""	""{""""ref_inchikey"""": """"GAMYVSCDDILXAQW-MIUGBVLSSA-N"""", """"ref_inchikey14"""": """"GAMYVSCDDILXAQW"""", """"meta_source_row"""": """""""", """"meta_name"""": """""""", """"meta_inchikey"""": """""""", """"meta_inchikey14"""": """""""", """"meta_smiles"""": """""""", """"meta_rt_sec"""": """""""", """"matched_source_row"""": """""""", """"matched_name"""": """""""", """"matched_inchikey"""": """""""", """"matched_inchikey14"""": """""""", """"has_meta_match14"""": """"False"""", """"has_matched_file_match14"""": """"False""""}"""
/home/lwh/projects/lrq_q/ABCoRT-main/gwn/experiments_candidate_filtering/metabobase_full45_recovery/missing6_table_row_hits.tsv	17	GYLUFQJZYAJODI	"/home/lwh/projects/lrq_q/ABCoRT-main/gwn/experiments_candidate_filtering/metabobase_s10_split_audit/metabobase_s10_reference_match_audit.csv	0	8	GYLUFQJZYAJODI;GYLUFQJZYAJODI-UHFFFAOYSA-N	""[""""ref_inchikey"""", """"ref_inchikey14"""", """"meta_source_row"""", """"meta_name"""", """"meta_inchikey"""", """"meta_inchikey14"""", """"meta_smiles"""", """"meta_rt_sec"""", """"matched_source_row"""", """"matched_name"""", """"matched_inchikey"""", """"matched_inchikey14"""", """"has_meta_match14"""", """"has_matched_file_match14""""]""	""{""""ref_inchikey"""": """"GYLUFQJZYAJODI-UHFFFAOYSA-N"""", """"ref_inchikey14"""": """"GYLUFQJZYAJODI"""", """"meta_source_row"""": """""""", """"meta_name"""": """""""", """"meta_inchikey"""": """""""", """"meta_inchikey14"""": """""""", """"meta_smiles"""": """""""", """"meta_rt_sec"""": """""""", """"matched_source_row"""": """""""", """"matched_name"""": """""""", """"matched_inchikey"""": """""""", """"matched_inchikey14"""": """""""", """"has_meta_match14"""": """"False"""", """"has_matched_file_match14"""": """"False""""}"""
/home/lwh/projects/lrq_q/ABCoRT-main/gwn/experiments_candidate_filtering/metabobase_full45_recovery/missing6_table_row_hits.tsv	17	GYLUFQJZYAJODI-UHFFFAOYSA-N	"/home/lwh/projects/lrq_q/ABCoRT-main/gwn/experiments_candidate_filtering/metabobase_s10_split_audit/metabobase_s10_reference_match_audit.csv	0	8	GYLUFQJZYAJODI;GYLUFQJZYAJODI-UHFFFAOYSA-N	""[""""ref_inchikey"""", """"ref_inchikey14"""", """"meta_source_row"""", """"meta_name"""", """"meta_inchikey"""", """"meta_inchikey14"""", """"meta_smiles"""", """"meta_rt_sec"""", """"matched_source_row"""", """"matched_name"""", """"matched_inchikey"""", """"matched_inchikey14"""", """"has_meta_match14"""", """"has_matched_file_match14""""]""	""{""""ref_inchikey"""": """"GYLUFQJZYAJODI-UHFFFAOYSA-N"""", """"ref_inchikey14"""": """"GYLUFQJZYAJODI"""", """"meta_source_row"""": """""""", """"meta_name"""": """""""", """"meta_inchikey"""": """""""", """"meta_inchikey14"""": """""""", """"meta_smiles"""": """""""", """"meta_rt_sec"""": """""""", """"matched_source_row"""": """""""", """"matched_name"""": """""""", """"matched_inchikey"""": """""""", """"matched_inchikey14"""": """""""", """"has_meta_match14"""": """"False"""", """"has_matched_file_match14"""": """"False""""}"""
/home/lwh/projects/lrq_q/ABCoRT-main/gwn/experiments_candidate_filtering/metabobase_full45_recovery/missing6_table_row_hits.tsv	18	KXPQYWKYYDYOCCQ	"/home/lwh/projects/lrq_q/ABCoRT-main/gwn/experiments_candidate_filtering/metabobase_s10_split_audit/metabobase_s10_reference_match_audit.csv	0	20	KXPQYWKYYDYOCCQ;KXPQYWKYYDYOCCQ-UHFFFAOYSA-N	""[""""ref_inchikey"""", """"ref_inchikey14"""", """"meta_source_row"""", """"meta_name"""", """"meta_inchikey"""", """"meta_inchikey14"""", """"meta_smiles"""", """"meta_rt_sec"""", """"matched_source_row"""", """"matched_name"""", """"matched_inchikey"""", """"matched_inchikey14"""", """"has_meta_match14"""", """"has_matched_file_match14""""]""	""{""""ref_inchikey"""": """"KXPQYWKYYDYOCCQ-UHFFFAOYSA-N"""", """"ref_inchikey14"""": """"KXPQYWKYYDYOCCQ"""", """"meta_source_row"""": """""""", """"meta_name"""": """""""", """"meta_inchikey"""": """""""", """"meta_inchikey14"""": """""""", """"meta_smiles"""": """""""", """"meta_rt_sec"""": """""""", """"matched_source_row"""": """""""", """"matched_name"""": """""""", """"matched_inchikey"""": """""""", """"matched_inchikey14"""": """""""", """"has_meta_match14"""": """"False"""", """"has_matched_file_match14"""": """"False""""}"""
/home/lwh/projects/lrq_q/ABCoRT-main/gwn/experiments_candidate_filtering/metabobase_full45_recovery/missing6_table_row_hits.tsv	18	KXPQYWKYYDYOCCQ-UHFFFAOYSA-N	"/home/lwh/projects/lrq_q/ABCoRT-main/gwn/experiments_candidate_filtering/metabobase_s10_split_audit/metabobase_s10_reference_match_audit.csv	0	20	KXPQYWKYYDYOCCQ;KXPQYWKYYDYOCCQ-UHFFFAOYSA-N	""[""""ref_inchikey"""", """"ref_inchikey14"""", """"meta_source_row"""", """"meta_name"""", """"meta_inchikey"""", """"meta_inchikey14"""", """"meta_smiles"""", """"meta_rt_sec"""", """"matched_source_row"""", """"matched_name"""", """"matched_inchikey"""", """"matched_inchikey14"""", """"has_meta_match14"""", """"has_matched_file_match14""""]""	""{""""ref_inchikey"""": """"KXPQYWKYYDYOCCQ-UHFFFAOYSA-N"""", """"ref_inchikey14"""": """"KXPQYWKYYDYOCCQ"""", """"meta_source_row"""": """""""", """"meta_name"""": """""""", """"meta_inchikey"""": """""""", """"meta_inchikey14"""": """""""", """"meta_smiles"""": """""""", """"meta_rt_sec"""": """""""", """"matched_source_row"""": """""""", """"matched_name"""": """""""", """"matched_inchikey"""": """""""", """"matched_inchikey14"""": """""""", """"has_meta_match14"""": """"False"""", """"has_matched_file_match14"""": """"False""""}"""
/home/lwh/projects/lrq_q/ABCoRT-main/gwn/experiments_candidate_filtering/metabobase_full45_recovery/missing6_table_row_hits.tsv	19	UKMSUNONTOPQIO	"/home/lwh/projects/lrq_q/ABCoRT-main/gwn/experiments_candidate_filtering/metabobase_s10_split_audit/metabobase_s10_reference_match_audit.csv	0	50	UKMSUNONTOPQIO;UKMSUNONTOPQIO-UHFFFAOYSA-N	""[""""ref_inchikey"""", """"ref_inchikey14"""", """"meta_source_row"""", """"meta_name"""", """"meta_inchikey"""", """"meta_inchikey14"""", """"meta_smiles"""", """"meta_rt_sec"""", """"matched_source_row"""", """"matched_name"""", """"matched_inchikey"""", """"matched_inchikey14"""", """"has_meta_match14"""", """"has_matched_file_match14""""]""	""{""""ref_inchikey"""": """"UKMSUNONTOPQIO-UHFFFAOYSA-N"""", """"ref_inchikey14"""": """"UKMSUNONTOPQIO"""", """"meta_source_row"""": """""""", """"meta_name"""": """""""", """"meta_inchikey"""": """""""", """"meta_inchikey14"""": """""""", """"meta_smiles"""": """""""", """"meta_rt_sec"""": """""""", """"matched_source_row"""": """""""", """"matched_name"""": """""""", """"matched_inchikey"""": """""""", """"matched_inchikey14"""": """""""", """"has_meta_match14"""": """"False"""", """"has_matched_file_match14"""": """"False""""}"""
